"#";"Url";"Google index";"Google cachedate"
"53";"https://www.etsy.com/ch/market/kleine_papiert%C3%BCten";"46,400,000";"error"
"54";"https://ch.dunigroup.com/de/Take-Away-Taschen/T%C3%BCten/BioPak-Foldbag-Papiert%C3%BCten/c/48315";"12,100";"error"
"55";"https://bakeria.ch/kekse-huebsch-verpacken-plaetzchen-tueten-c-360_170_320_322.html?page=all&sort=2a";"18,300";"error"
"56";"https://www.baehr-verpackung.de/papiertueten/";"2,250";"error"
"57";"https://www.modulor.de/lagern-aufbewahren/taschen-beutel/papiertueten/";"65,600";"error"
"58";"https://schuwies.ch/20-Papiertueten-bunt-12x15x55cm";"15,400";"error"
"59";"https://www.officeb2b.ch/folia-21210,p-57906692.html";"error";"error"
"60";"https://esmee.ch/product/papiertueten/";"error";"error"
"61";"https://www.pink-dots.ch/dekoration/boxen-tueten/papiertueten/";"error";"error"
"62";"https://www.mueller.ch/p/folia-papiertueten-10-stueck-farblich-sortiert-2406111/";"error";"error"
"63";"https://www.karton.eu/Papiertueten";"error";"error"
"64";"https://www.bastella.ch/produkte/papeterie-15/papeterie-div-360/papiertueten-bunt-assortiert-620150";"error";"error"
"65";"https://www.bea.swiss/de/product/1902/papiert%C3%BCten-kunterbunt-7-stk";"error";"error"
"66";"https://www.rausch-packaging.com/de/unsere-produkte/beutel-und-tragetaschen/tragetaschen/papiertragetaschen/";"3,390";"error";"3,390";"error"
"67";"https://poller-gmbh.de/Papiertueten-Papierflachbeutel-Papiertuetchen";"error";"error"
"68";"https://www.galaxus.ch/de/s12/product/folia-papiertueten-geschenktuete-20-x-geschenkverpackung-8216052";"error";"error"
"69";"https://www.orellfuessli.ch/shop/home/artikeldetails/A1007526001";"error";"error"
"70";"https://www.marmelade-shop.ch/produkte/kueche-haushalt-28/allerlei-201/papiertueten-wundertuete-36648?p=5&d=0";"error";"error"
"71";"https://shop.labbe.de/papiertueten-24-stueck-naturfarben";"error";"error"
"72";"https://www.floristik24.ch/papiertueten-henkel-aufdruck-natur-gold-201125cm-6st";"error";"error"
"73";"https://www.relianz.ch/de/artikel/4474.htm";"error";"error"
"74";"https://shop.krebser.ch/de/item/i-am-creative-papiertuten-408803-13x216x8cm-6-stuck-406197";"error";"error"
"75";"https://www.idee-shop.com/party/geschenkverpackungen/papiertueten-geschenktueten/";"error";"error"
"76";"https://www.bischoff-ag.ch/de/shop/bastel-shop/basics/geschenke-verpacken/geschenkpapier-und-folie/papiertueten-fuer-flaschen-6-stueck-10x10x36-cm-OP443851/";"error";"error"
"77";"https://www.digitec.ch/de/s1/product/folia-papiertueten-geschenktuete-20-x-geschenkverpackung-8216052";"error";"error"
"78";"https://www.mias-papierwerkstatt.ch/produkt-kategorie/verpacken/papiertueten/";"error";"error"
"79";"https://pinkfish.ch/products/papiertuten-weisse-punkte-auf-schwarz-12-x-15-cm-25-stk";"error";"error"
"80";"https://www.mybridalshower.ch/hochzeit/gastgeschenke/gastgeschenkboxen/papiertueten/";"error";"error"
"81";"https://www.apfelkiste.ch/20er-set-21x15cm-kraftpapier-tuten-geschenktasche-candy-gift-bags-papiertuten-rosa.html";"error";"error"
"82";"https://www.zumstein.ch/pi/Buerobedarf/Verpackung/Taschen-und-Tueten/Flachbeutel/Flachbeutel-Artoz-Papiertueten-pergament-6er-Set-120x212mm.html";"error";"error"
"83";"https://www.lolipop.ch/products/papiertuten-beautiful-horses-8-stcuk";"error";"error"
"84";"https://www.papyrus.com/deCH/katalog/beutel-und-sacke--c13/papiertuten--c13_06";"11,400";"error"
"85";"https://kinderparties.ch/products/blanko-geschenktuten-papiertuten-20er-pack-weiss-oder-natur";"error";"error"
"86";"https://www.papercrafts.ch/?cat=c163_Karten-und-Couverts--Craft-Tags--Papiertueten-Transparent-Bags.html";"error";"error"
"87";"https://www.karten-couvert.ch/product/artoz-papiertueten-c4-243x377mm/";"error";"error"
"88";"https://www.verpacking.com/papiertueten-braun";"error";"error"
"89";"https://www.kiids.ch/papiertueten-rot-creme-gestreift-klein.html";"error";"error"
"90";"https://www.rico-design.com/papier/geschenkverpackungen/papiertueten/";"error";"error"
"91";"https://www.claudias-gschaenkhuettli.com/product-page/papiert%C3%BCten";"error";"error"
"92";"https://www.depot-online.de/de/p/papiertuten-7746";"error";"error"
"93";"https://www.hutner-b2b.de/tragetaschen/standardsortiment/papiertuete-kordelhenkel/";"error";"error"
"94";"https://www.exlibris.ch/de/bueromaterial/folia-papiertueten-geschenktueten-125g-m-kraftpapier-20-stueck-na/id/4001868022414/";"error";"error"
"95";"https://www.papiertaschen-online-kaufen.de/";"error";"error"
"96";"https://bomsabor.ch/de/inicio/1080-papiertueten-fuer-sandwich-sacos-de-papel-mini-sanduiche-75cmx9cm-50unid-regina-7891175016483.html";"error";"error"
"97";"https://www.kidis-art.ch/produkte/mini-papiert%C3%BCten-papiertaschen-mit-satinband-henkeln-mint-8-x-8-9-x-4-cm";"error";"error"
"98";"https://www.rajapack.de/tragetaschen-geschenkverpackung/umweltfreundliche-geschenkverpackungen/papiertueten_C659610.html";"3,790";"error"
"99";"https://www.quarks.de/umwelt/muell/darum-sind-papiertueten-gar-nicht-so-nachhaltig-und-oeko/";"error";"error"
"100";"https://www.hansemann.de/c/zubehoer/schoen-verpacken/papiertueten";"error";"error"
"101";"https://tragetaschen-shop.de/tragetaschen/papiertragetaschen/papiertueten-mit-flachem-griff/";"error";"error"
"102";"https://sgvgastro.ch/fiesta-green-braune-papiertuten-klein-aus-recyceltem-papier-18b-x-215lcm-250-stuck";"error";"error"
"103";"https://www.weltbild.ch/artikel/deko-trends/papiertueten-sterne-set-rot_24840606-1";"error";"error"
"104";"https://www.himmelrosa.de/shop/papiert%C3%BCten-verschiedene-gr%C3%B6%C3%9Fen/";"error";"error"
"105";"https://www.etivera.com/papiertueten.html";"error";"error"
"106";"https://www.kschwaninger.ch/privatkundenshop-neu?product=mini-papiert%C3%BCten-pink,-553507";"error";"error"
"107";"https://www.verpackungswelt.de/tragetaschen/papiertueten";"710";"error"
"108";"https://www.maxilia.de/papiertueten-bedrucken/";"error";"error"
"109";"https://www.tragetaschenmarkt.de/papiertueten-papiertaschen-flachhenkel.html";"error";"error"
"110";"https://www.prospiel.ch/de/Gestalten/Basteln/basteln-papier-karton/Bastelpapier/Papiertueten-Blumen-Daisy-2234957-272931.html";"error";"error"
"111";"https://www.party.ch/mottos-anlaesse/kindermottos/dinosaurier/286763/8-party-dinos-papiertueten-23-x-16cm";"error";"error"
"112";"https://novelo.ch/produkt/artoz-papiertueten-assortiert/";"error";"error"
"113";"https://www.pfennigpfeiffer.de/Papiertueten-Natur-15-Stueck/258645";"error";"error"
"114";"https://www.einfach-gut-kaufen.de/papiertueten-braun-glatt-54-14-x-49-cm-ve-125-stueck/a-69831/";"error";"error"
"115";"https://www.lyreco.com/webshop/DECH/papiertueten-mit-blockboden-papstar-b190xt120xh295mm-braun-pack-c3a0-250-stueck-product-000000000014470394.html";"error";"error"
"116";"https://www.zhh.de/shop/produkte/detail/papiertueten-klein-mit-druck-370.html";"error";"error"
"117";"https://www.prell-versand.de/Papiertueten-natur-20-Stueck-21-x-18-x-8-cm";"error";"error"
"118";"https://www.monouso.de/papiertuten-ohne-henkel-258";"error";"error"
"119";"https://www.action.com/de-de/p/3009450/papiertuten/";"error";"error"
"120";"https://www.nationalgeographic.de/umwelt/2021/12/sind-papiertueten-umweltfreundlicher-als-plastiktueten";"error";"error"
"121";"https://allianz-arena.com/de/die-arena/anreise-zutritt/zutrittskontrolle";"error";"error"
"122";"https://www.dm.de/essence-adventskalender-2023-diy-x-mas-mail-p4059729418630.html";"error";"error"
"123";"https://www.zara.com/ch/de/";"7,980,000";"error"
"124";"https://www.merkur.de/verbraucher/aerger-podcaster-rewe-kunde-detail-kasse-einkaufstuete-supermarkt-92510533.html";"error";"error"
"125";"https://www.ndr.de/ratgeber/verbraucher/Biotonne-Was-darf-rein-und-was-nicht,biomuell160.html";"error";"error"
"126";"https://www.rnd.de/wirtschaft/bundeswirtschaftsministerium-sieht-bei-konjunktur-schwaches-drittes-quartal-E5KI2MPCRZNH5NOE3SNSQ56LNA.html";"error";"error"
"127";"https://www.bild.de/regional/leipzig/leipzig-news/leipzig-leiche-entdeckt-polizei-tuetet-mutmasslichen-messer-killer-ein-85346268.bild.html";"error";"error"
"128";"https://www.mdr.de/mdr-garten/geniessen/apfel-sorten-bestimmung-pomologe-100.html";"error";"error"
"129";"https://de.wikipedia.org/wiki/Jay-Z";"error";"error"
"130";"https://www.nonstopnews.de/meldung/42666";"error";"error"
"131";"https://www.presse-service.de/public/Single.aspx?iid=1137821";"error";"error"
"132";"https://www.abendblatt.de/region/stormarn/ahrensburg/article239564527/Muellsuender-AWSH-kontrolliert-Biotonnen-in-Stormarn.html";"error";"error"
"133";"https://www.wochenblatt.net/raum-konstanz/c-nachrichten/weniger-feuchtigkeit-weniger-probleme_a114622";"error";"error"
"134";"https://www.tagesanzeiger.ch/mamablog-serie-5913-miles-elfenkostueme-kifferwitze-und-ein-windeldrama-391222422196";"error";"error"
"135";"https://www.sueddeutsche.de/wirtschaft/schweden-plastiktueten-abgabe-umweltschutz-1.6225396";"error";"error"
"136";"https://www.wn.de/muensterland/kreis-steinfurt/lengerich/lengerich-biomuell-kontrolle-saerbeck-2825057";"error";"error"
"137";"https://deavita.com/bastelideen/pilze-basteln-papier-plastik-haus-garten-deko-herbst-kinder-900188.html";"error";"error"
